id,title,location,experience,skills,company,salary,description,posted_date,type,url
010918003244,"Data Scientist-machine Learning,nlp, R Programming, Python",Bengaluru,3-8 yrs,"deep learning, hadoop, natural language processing, spark, data science...",Careernet Technologies Pvt Ltd,  Not disclosed ,"Strong experience with  machine learning and deep learning  techniques like, Clustering,Regression ...",26 days ago,premium,https://www.naukri.com/job-listings-Data-Scientist-machine-Learning-nlp-R-Programming-Python-Careernet-Technologies-Pvt-Ltd-Bengaluru-3-to-8-years-010918003244?src=jobsearchDesk&sid=15382132597553&xp=48&px=5
080818002248,Data Scientist - IIT/ NIT/ Bits/ Iiit/ IIM,Delhi NCR,3-5 yrs,"NLP, Text Analytics, Data Science, R, Machine Learning...",Jarvis Consulting,  Not disclosed , - Having hands-on experience on advanced analytics concepts and algorithms (e.g;- 3 - 5 years of ...,52 days ago,premium,https://www.naukri.com/job-listings-Data-Scientist-IIT-NIT-Bits-Iiit-IIM-Jarvis-Consulting-Delhi-NCR-3-to-5-years-080818002248?src=jobsearchDesk&sid=15382132597553&xp=49&px=5
260918010635,AML -senior Engineer (Bid Data),Mumbai,5-9 yrs,"Java, SCALA, Python, AWS, GCP, Aml, kyc, know your customer...",Amalric Business Solutions Private Limited,"    12,00,000 - 15,00,000 P.A.  ",,3 days ago,classified,https://www.naukri.com/job-listings-AML-senior-Engineer-Bid-Data-Amalric-Business-Solutions-Private-Limited-Mumbai-5-to-9-years-260918010635?src=jobsearchDesk&sid=15382132597553&xp=50&px=5
230918001397,Cognitive Solutions Architect,"Hyderabad, Bengaluru",7-12 yrs,"Machine Learning, Natural Language Processing, R, Data Science...",FutureA4,"    15,00,000 - 30,00,000 P.A.  ",,6 days ago,classified,https://www.naukri.com/job-listings-Cognitive-Solutions-Architect-FutureA4-Hyderabad-Bengaluru-7-to-12-years-230918001397?src=jobsearchDesk&sid=15382132608389&xp=1&px=6
290518007374,"Big4 Hiring for Data Scientist, Data Science Specialist- Hyderabad",Hyderabad,4-7 yrs,"data science, r, python, topic modeling, machineries langauge...",Live connections,"    10,00,000 - 14,00,000 P.A.  ",Should be strong experience in Data science  Experience level: 4 to 7 Yrs   Work ...,33 days ago,premium,https://www.naukri.com/job-listings-Big4-Hiring-for-Data-Scientist-Data-Science-Specialist-Hyderabad-Live-connections-Hyderabad-4-to-7-years-290518007374?src=jobsearchDesk&sid=15382132608389&xp=2&px=6
200818008745,Head-data Science-mumbai,Mumbai,8-13 yrs,"data scientist, data science, Phd maths, phd engineering",Kennis Huis,"    45,00,000 - 50,00,000 P.A.  ",,40 days ago,classified,https://www.naukri.com/job-listings-Head-data-Science-mumbai-Kennis-Huis-Mumbai-8-to-13-years-200818008745?src=jobsearchDesk&sid=15382132608389&xp=3&px=6
200818000567,Senior  Manager Data Science for French MNC,Pune,10-15 yrs,"Big Data, Data Science, Text Mining, General Management",svan global consultancy,  Not disclosed ,,40 days ago,classified,https://www.naukri.com/job-listings-Senior-Manager-Data-Science-for-French-MNC-svan-global-consultancy-Pune-10-to-15-years-200818000567?src=jobsearchDesk&sid=15382132608389&xp=4&px=6
180818002446,General Manager Data Science for French MNC,Pune,15-20 yrs,"Big Data, Data Science, Text Mining, General Management",svan global consultancy,  Not disclosed ,,42 days ago,classified,https://www.naukri.com/job-listings-General-Manager-Data-Science-for-French-MNC-svan-global-consultancy-Pune-15-to-20-years-180818002446?src=jobsearchDesk&sid=15382132608389&xp=5&px=6
030818005366,Manager - Data Science R&D,Trivandrum,1-6 yrs,"data science, r&d; manager, manager research development...",Job Finder,"    15,00,000 - 25,00,000 P.A. skype Interview available  ",,57 days ago,classified,https://www.naukri.com/job-listings-Manager-Data-Science-R-D-Finder-Trivandrum-1-to-6-years-030818005366?src=jobsearchDesk&sid=15382132608389&xp=6&px=6
300818005914,Hiring for Data Scientist,Mumbai,7-11 yrs,"Data Visualization, Data Science, Presentation Skills, Excel, Data Analysis...",Allegis Services India Pvt. Ltd.,"    9,50,000 - 18,00,000 P.A.  ",,2 days ago,prefjob,https://www.naukri.com/job-listings-Hiring-for-Data-Scientist-Allegis-Services-India-Pvt-Ltd-Mumbai-7-to-11-years-300818005914?src=jobsearchDesk&sid=15382132608389&xp=7&px=6
300818003047,Urgent Requirement for Data Scientist_mumbai,Mumbai,5-10 yrs,"Data Visualization, Data Science, Data Analysis, R, Data Collection...",Allegis Services India Pvt. Ltd.,  Not disclosed ,"-	Must have math acumen, effective communication skills and manual dexterity, and ability to use ...",2 days ago,premium,https://www.naukri.com/job-listings-Urgent-Requirement-for-Data-Scientist-mumbai-Allegis-Services-India-Pvt-Ltd-Mumbai-5-to-10-years-300818003047?src=jobsearchDesk&sid=15382132608389&xp=8&px=6
280918002382,Data Analyst (retail),Mumbai,1-3 yrs,"Data Analyst, Business Intelligence, Data Science, HBase, MongoDB, NoSQL",DIVERSE,"    6,00,000 - 7,00,000 P.A.  ",,1 day ago,classified,https://www.naukri.com/job-listings-Data-Analyst-retail-DIVERSE-Mumbai-1-to-3-years-280918002382?src=jobsearchDesk&sid=15382132608389&xp=9&px=6
270918007131,Solution Architect,Noida,10-15 yrs,"Java, .Net, Cloud Computing, Data Science, Technical Skills, AWS",GreyDot Consulting,  Not disclosed ,May  have migrated from .Net Stack;Exposure to Data Science will be good to have;Good to have;Must Have ...,2 days ago,hotjob,https://www.naukri.com/job-listings-Solution-Architect-GreyDot-Consulting-Noida-10-to-15-years-270918007131?src=jobsearchDesk&sid=15382132608389&xp=10&px=6
260918006570,Lead - Data Analyst - IT,Bengaluru,8-12 yrs,"Data Science, R, Data Analytics, SQL Queries, Excel Powerpoint, Statistical...",GAMA Management Consultancy,  Not disclosed ,- 5-8 years relevant experience leading advanced analytics projects;- Good knowledge of databases and ...,2 days ago,premium,https://www.naukri.com/job-listings-Lead-Data-Analyst-IT-GAMA-Management-Consultancy-Bengaluru-8-to-12-years-260918006570?src=jobsearchDesk&sid=15382132608389&xp=11&px=6
260918003339,Big Data Architect,Bengaluru,14-20 yrs,"hadoop, cloudera, enterprise architecture, data science, data architecture,...",Aon Consulting Private Limited,  Not disclosed ,Identify and solve design problems of moderate to complex Big Data implementation; should independently ...,3 days ago,hotjob,https://www.naukri.com/job-listings-Big-Data-Architect-Aon-Consulting-Private-Limited-Bengaluru-14-to-20-years-260918003339?src=jobsearchDesk&sid=15382132608389&xp=12&px=6
250918900148,Principal Engineer - Technical Architect (java),Mumbai,10-15 yrs,"Java EE, Hibernate, Spring, Rest, Postgresql, SCALA, Oracle, MySQL...",HERE Solutions India Private Limited,  Not disclosed ,Expertise in system and application level designing and analyzing data models for large-scale data ...,3 days ago,premium,https://www.naukri.com/job-listings-Principal-Engineer-Technical-Architect-java-HERE-Solutions-India-Private-Limited-Mumbai-10-to-15-years-250918900148?src=jobsearchDesk&sid=15382132608389&xp=13&px=6
250918006452,Manager - Presales (analytics Consulting),Chennai,6-10 yrs,"sales, solutioning, data science, advanced analytics, case studies...",Tiger Analytics India LLP,  Not disclosed ,5-8 years of experience in the Analytics Delivery / Consulting / Pre-sales role which involves ...,3 days ago,premium,https://www.naukri.com/job-listings-Manager-Presales-analytics-Consulting-Tiger-Analytics-India-LLP-Chennai-6-to-10-years-250918006452?src=jobsearchDesk&sid=15382132608389&xp=14&px=6
230918001260,Assistant Operation Manager/ Administration Manager - Thane,"Mumbai, Pune",2-7 yrs,"operations, back office, centre, center, Admin, Enrolement, Counselling...",IMS Proschool Pvt. Ltd,  Not disclosed ,a.	Possess good presentation and communication skills;Should be prompt in replying to students ...,6 days ago,hotjob,https://www.naukri.com/job-listings-Assistant-Operation-Manager-Administration-Manager-Thane-IMS-Proschool-Pvt-Ltd-Mumbai-Pune-2-to-7-years-230918001260?src=jobsearchDesk&sid=15382132608389&xp=15&px=6
230918000775,Trainee - Data Scientist,Chennai,0-0 yrs,"Data Scientist, Python, R - program, Statistics, DBMS, Data Mining...",Indium Software (India) Limited,  Not disclosed ,"Good in analytical & logical skills;Working Knowledge in DBMS,data mining preferred;Fresh Graduate ...",6 days ago,hotjob,https://www.naukri.com/job-listings-Trainee-Data-Scientist-Indium-Software-India-Limited-Chennai-0-to-0-years-230918000775?src=jobsearchDesk&sid=15382132608389&xp=16&px=6
210918006936,Position of Data Scientist with our Client Based at Hyderabad,Hyderabad,3-8 yrs,"Deep Learning, Data Science, Predictive Analytics, SQL, Data Visualization,...",United HR Solutions Pvt Ltd,  Not disclosed , 2+ years of relevant experience in building large scale machine learning or deep leaence ...,4 days ago,premium,https://www.naukri.com/job-listings-Position-of-Data-Scientist-with-our-Client-Based-at-Hyderabad-United-HR-Solutions-Pvt-Ltd-Hyderabad-3-to-8-years-210918006936?src=jobsearchDesk&sid=15382132608389&xp=17&px=6
200918009977,Lead Data Engineer | Global Artificial Intelligence Co. | Bangalore,Bengaluru,5-10 yrs,"Java, Data Science, Hadoop, Mongo, GeoJSON, MySQL, Cassandra, SQL, NoSQL...",Unnati,  Not disclosed ,Experience in building/tuning real world systems under scale/performance constraints is a big plus ...,9 days ago,hotjob,https://www.naukri.com/job-listings-Lead-Data-Engineer-Global-Artificial-Intelligence-Co-Bangalore-Unnati-Bengaluru-5-to-10-years-200918009977?src=jobsearchDesk&sid=15382132608389&xp=18&px=6
180918010093,Job Opportunity for Data Scientist,Hyderabad,2-7 yrs,"Python, Hadoop, "" ; Machine Learning"" Datascience...",JoulestoWatts Business Solutions Pvt Ltd,  Not disclosed ,Any machine learning experience;Immediate Requirement for  Data Scientist ...,11 days ago,premium,https://www.naukri.com/job-listings-Opportunity-for-Data-Scientist-JoulestoWatts-Business-Solutions-Pvt-Ltd-Hyderabad-2-to-7-years-180918010093?src=jobsearchDesk&sid=15382132608389&xp=19&px=6
170918003169,Data Scientist (machine Learning),"Delhi NCR, Gurgaon, Greater Noida, Noida",5-10 yrs,"R, Machine Learning, Text Mining, SAS, Time Series Analysis, Python, SQL...",Next Step Services Private Limited,  Not disclosed ,"-Proficiency in extracting required data for analysis from source systems (proficiency in using SQL), ...",12 days ago,hotjob,https://www.naukri.com/job-listings-Data-Scientist-machine-Learning-Next-Step-Services-Private-Limited-Delhi-NCR-Gurgaon-Greater-Noida-Noida-5-to-10-years-170918003169?src=jobsearchDesk&sid=15382132608389&xp=20&px=6
170818008412,Technical Manager Big Data,Pune,8-13 yrs,"hadoop, hive, java, spark, data science, nosql, python, scala",BNY Mellon Technology Private Limited,  Not disclosed ,10.	4-10 years experience in data engineering;c.	Extensive experience with big data technologies and ...,3 days ago,premium,https://www.naukri.com/job-listings-Technical-Manager-Big-Data-BNY-Mellon-Technology-Private-Limited-Pune-8-to-13-years-170818008412?src=jobsearchDesk&sid=15382132608389&xp=21&px=6
140918007994,Opportunity as Data Scientist for Pune Location..,Pune,10-15 yrs,""" ; data science"" or "" ; data scientist"" ;  , Data Science...",Peoplefy Infosolutions Pvt. Ltd.,  Not disclosed ,"Experience in writing scripts that are part of a production-type analytic solution,   ;5+ years relevant ...",15 days ago,premium,https://www.naukri.com/job-listings-Opportunity-as-Data-Scientist-for-Pune-Location-Peoplefy-Infosolutions-Pvt-Ltd-Pune-10-to-15-years-140918007994?src=jobsearchDesk&sid=15382132608389&xp=22&px=6
140918007940,Sr. NLP Engineer,Delhi NCR,2-5 yrs,"Machine Learning, Python, NLP, Information Retrieval, Data Science, SQL...",Desiderate Consulting Private Limited,  Not disclosed ,"Proficient in  Python  with sound knowledge in the  data science libraries namely Numpy, ...",15 days ago,premium,https://www.naukri.com/job-listings-Sr-NLP-Engineer-Desiderate-Consulting-Private-Limited-Delhi-NCR-2-to-5-years-140918007940?src=jobsearchDesk&sid=15382132608389&xp=23&px=6
140918007728,Sr. Machine Learning,Gurgaon,2-5 yrs,"deep learning, machine learning, python, neural networks, data science, sql...",Desiderate Consulting Private Limited,  Not disclosed ,Prior experience in building fully functional  deep learning models from scratch. ;Proficient in ...,15 days ago,premium,https://www.naukri.com/job-listings-Sr-Machine-Learning-Desiderate-Consulting-Private-Limited-Gurgaon-2-to-5-years-140918007728?src=jobsearchDesk&sid=15382132608389&xp=24&px=6
140918005467,Data Scientist - Delhi NCR,"Delhi NCR, Gurgaon, Noida",6-11 yrs,"Text Mining, R, Time Series Analysis, Machine Learning, SAS...",Next Step Services Private Limited,  Not disclosed ,"required, has a strong commitment to quality and accuracy and getting thing done correctly the first ...",15 days ago,hotjob,https://www.naukri.com/job-listings-Data-Scientist-Delhi-NCR-Next-Step-Services-Private-Limited-Delhi-NCR-Gurgaon-Noida-6-to-11-years-140918005467?src=jobsearchDesk&sid=15382132608389&xp=25&px=6
080618000471,Database Lead - SQL Server,"Delhi NCR, United States (U.S)",8-12 yrs,"investment banking, requirement analysis, sql server, sql, vertica...",Vichara Technology (India) Private Limited,"    15,00,000 - 22,50,000 P.A.  ",7+ years in database development  Experience in SQL Server or Vertica or Redshift  1 ...,1 day ago,premium,https://www.naukri.com/job-listings-Database-Lead-SQL-Server-Vichara-Technology-India-Private-Limited-Delhi-NCR-United-States-U-S-8-to-12-years-080618000471?src=jobsearchDesk&sid=15382132608389&xp=26&px=6
310718901794,Lead Data Scientist,Bengaluru,6-10 yrs,"Python, Subject Matter Expert, Computer science, Machine learning...",Lowes Services India Private limited,  Not disclosed ,4) Experience collaborating with a team of data scientists in developing and delivering scalable ...,58 days ago,premium,https://www.naukri.com/job-listings-Lead-Data-Scientist-Lowes-Services-India-Private-limited-Bengaluru-6-to-10-years-310718901794?src=jobsearchDesk&sid=15382132608389&xp=27&px=6
310718001145,Data Scientist - Machine Learning/r/python,"Ahmedabad, Gujarat",5-10 yrs,"C, Python, C++, Java, Data Science, Machine Learning, SCALA, Ruby, Software...",MeasureOne,  Not disclosed ,- Have significant experience applying advanced analytics to a variety of business situations and a ...,57 days ago,premium,https://www.naukri.com/job-listings-Data-Scientist-Machine-Learning-r-python-MeasureOne-Ahmedabad-Gujarat-5-to-10-years-310718001145?src=jobsearchDesk&sid=15382132608389&xp=28&px=6
300718900661,Data Scientist,Bengaluru,3-8 yrs,"Data Science, Machine Learning, Python, R, SCALA, Spark, Java, Analytics...",Lowe's Services India Private limited,  Not disclosed ,4) Experience collaborating with a team of data scientists in developing and delivering scalable ...,59 days ago,premium,https://www.naukri.com/job-listings-Data-Scientist-Lowe-s-Services-India-Private-limited-Bengaluru-3-to-8-years-300718900661?src=jobsearchDesk&sid=15382132608389&xp=29&px=6
300718004161,We(@tiger Analytics) are Looking for Analytics Consultants,Chennai,5-9 yrs,"data science, sql, r, python, sas, customer engagement...",Tiger Analytics India LLP,  Not disclosed ,"Ensure high quality client experience by owning up stakeholder expectation setting, driving project / ...",60 days ago,premium,https://www.naukri.com/job-listings-We-tiger-Analytics-are-Looking-for-Analytics-Consultants-Tiger-Analytics-India-LLP-Chennai-5-to-9-years-300718004161?src=jobsearchDesk&sid=15382132608389&xp=30&px=6
290818900872,Data Scientist - KPO,Bengaluru,3-6 yrs,"Machine Learning, Data Science, Algorithms, Model Development...",NovoTree Minds Consulting Pvt. Ltd.,  Not disclosed ,The candidate will be part of the Data Science team and will primarily be responsible for developing ...,29 days ago,premium,https://www.naukri.com/job-listings-Data-Scientist-KPO-NovoTree-Minds-Consulting-Pvt-Ltd-Bengaluru-3-to-6-years-290818900872?src=jobsearchDesk&sid=15382132608389&xp=31&px=6
280818901467,Data Scientist - R/python/hadoop,Bengaluru,3-7 yrs,"Java, MySQL, Python, Data Science, MongoDB, Machine Learning, Hadoop, R...",Squareroot Consulting Pvt Ltd,  Not disclosed ,"- Should be heavily involved in every step of the product development process, from ideation to ...",31 days ago,premium,https://www.naukri.com/job-listings-Data-Scientist-R-python-hadoop-Squareroot-Consulting-Pvt-Ltd-Bengaluru-3-to-7-years-280818901467?src=jobsearchDesk&sid=15382132608389&xp=32&px=6
280818901459,Head - Data Scientist - Nlp/artificial Intelligence,Bengaluru,8-12 yrs,"Machine Learning, R, Artificial Intelligence, Statistical Software, Python,...",Squareroot Consulting Pvt Ltd,  Not disclosed ,- Experience in mentoring junior team members;- Experience handling gigabyte and terabyte size data sets ...,31 days ago,premium,https://www.naukri.com/job-listings-Head-Data-Scientist-Nlp-artificial-Intelligence-Squareroot-Consulting-Pvt-Ltd-Bengaluru-8-to-12-years-280818901459?src=jobsearchDesk&sid=15382132608389&xp=33&px=6
280818900519,Data Scientist - Python,Delhi NCR,1-3 yrs,"Natural Language Processing, Data Science, Python, STATA, R...",Kalagato - Startup,  Not disclosed ,Experience with large data sets and distributed computing (Hive/Hadoop) a plus;2+ years experience doing ...,29 days ago,premium,https://www.naukri.com/job-listings-Data-Scientist-Python-Kalagato-Startup-Delhi-NCR-1-to-3-years-280818900519?src=jobsearchDesk&sid=15382132608389&xp=34&px=6
280818003222,Data Scientist Manager,Mumbai(Chakala),8-12 yrs,"Data Science, Machine Learning, Data Mining, R, Data Analysis, Statistics...",InfraSoft Technologies Ltd,"    12,00,000 - 18,00,000 P.A.  ","- Hands-on experience with data science toolkits, such as R, Weka, NumPy, MatLab, etc;- Good applied ...",32 days ago,hotjob,https://www.naukri.com/job-listings-Data-Scientist-Manager-InfraSoft-Technologies-Ltd-Mumbai-Chakala-8-to-12-years-280818003222?src=jobsearchDesk&sid=15382132608389&xp=35&px=6
270818900230,Data Scientist - Machine Learning/data Mining,Mumbai,4-9 yrs,"Data Scientist, Machine Learning, Data Mining, Data Science, Amazon AWS...",Resource Weaver,  Not disclosed ,"- Should have good grip on non-functional areas like performance, scalability studies, human interaction, ...",31 days ago,premium,https://www.naukri.com/job-listings-Data-Scientist-Machine-Learning-data-Mining-Resource-Weaver-Mumbai-4-to-9-years-270818900230?src=jobsearchDesk&sid=15382132608389&xp=36&px=6
270818001271,Senior Software Development Manager,Bengaluru,15-20 yrs,"Text Mining, Machine Learning, Data Science, Product Development, Big Data,...",Amazon Development Centre (India) Pvt. Ltd.,  Not disclosed ,The role is ideal for an outstanding engineering and product leader with vision and passion for ...,31 days ago,premium,https://www.naukri.com/job-listings-Senior-Software-Development-Manager-Amazon-Development-Centre-India-Pvt-Ltd-Bengaluru-15-to-20-years-270818001271?src=jobsearchDesk&sid=15382132608389&xp=37&px=6
250618900249,Machine Learning Engineer - Python,Bengaluru,2-7 yrs,"Data Science, Machine Learning, Python, Predictive Maintenance, Analytics...",Catalyst,  Not disclosed ,- Experience in building predictive maintenance algorithms;- Hands on experience in identifying the ...,31 days ago,premium,https://www.naukri.com/job-listings-Machine-Learning-Engineer-Python-Catalyst-Bengaluru-2-to-7-years-250618900249?src=jobsearchDesk&sid=15382132608389&xp=38&px=6
250618003303,Fastfox is Hiring for Software Engineer (full Stack / Backend),Gurgaon(C Block Sushant Lok Phase - I),1-3 yrs,"Software Engineering, Node.Js, SQL, MySQL, Postgresql, MongoDB, Redis, Go...",Oku Tech Pvt Ltd,"    10,00,000 - 16,00,000 P.A.  ","1.5 - 3 years of experience as full stack developer;Strong computer science fundamentals, good working ...",24 days ago,premium,https://www.naukri.com/job-listings-Fastfox-is-Hiring-for-Software-Engineer-full-Stack-Backend-Oku-Tech-Pvt-Ltd-Gurgaon-C-Block-Sushant-Lok-Phase-I-1-to-3-years-250618003303?src=jobsearchDesk&sid=15382132608389&xp=39&px=6
240818900745,Analytics Engineer- Machine Learning,Mumbai,3-5 yrs,"R, Machine Learning, SAS, Logistic Regression, Statistical Modeling...",Western Service Provider,  Not disclosed ,3-5+ years hands-on experience in insurance or banking domain with respect to using analytics ...,33 days ago,premium,https://www.naukri.com/job-listings-Analytics-Engineer-Machine-Learning-Western-Service-Provider-Mumbai-3-to-5-years-240818900745?src=jobsearchDesk&sid=15382132608389&xp=40&px=6
240818900628,Assistant - Director(sr. Manager) EDS -DS,Bengaluru,10-12 yrs,"R, Anova, Predictive Modeling, Time Series, Logistic Regression...",EYGBS (INDIA) LLP,  Not disclosed ,Should have hands-on experience in handling various datasets and should be familiar with data science ...,36 days ago,premium,https://www.naukri.com/job-listings-Assistant-Director-sr-Manager-EDS-DS-EYGBS-INDIA-LLP-Bengaluru-10-to-12-years-240818900628?src=jobsearchDesk&sid=15382132608389&xp=41&px=6
240518004468,Senior Data Scientist (7-10 Years),"Delhi NCR, Pune, Kolkata",8-13 yrs,"Deep Learning, Machine Learning, Text Mining, NLP, Python, R, Data Science,...",Crescendo Global Services,"    22,50,000 - 35,00,000 P.A.  ",Experience in delivering solutions using large datasets and data wrangling both structured and ...,42 days ago,premium,https://www.naukri.com/job-listings-Senior-Data-Scientist-7-10-Years-Crescendo-Global-Services-Delhi-NCR-Pune-Kolkata-8-to-13-years-240518004468?src=jobsearchDesk&sid=15382132608389&xp=42&px=6
220818901559,"Associate, Liquidity Risk - Modeling & Infrastructure",Gurgaon,5-6 yrs,"Natural Language Processing, Python, Data Science, Machine Learning, C++, R...",BlackRock Services India Pvt. Ltd.,  Not disclosed ,"Candidates should have experience or interest in tackling data-related finance issues, analytics and ...",37 days ago,premium,https://www.naukri.com/job-listings-Associate-Liquidity-Risk-Modeling-Infrastructure-BlackRock-Services-India-Pvt-Ltd-Gurgaon-5-to-6-years-220818901559?src=jobsearchDesk&sid=15382132608389&xp=43&px=6
220818901493,Senior Lead Consultant - Marketing Science,Bengaluru,7-9 yrs,"Text Mining, Hadoop, Hive, Data Science, Spark, Machine Learning, R, SQL...",Allstate Solutions Private Limited,  Not disclosed ,"Proficiency in open data science tool kits, like R, Python is a must;Experience with descriptive ...",38 days ago,premium,https://www.naukri.com/job-listings-Senior-Lead-Consultant-Marketing-Science-Allstate-Solutions-Private-Limited-Bengaluru-7-to-9-years-220818901493?src=jobsearchDesk&sid=15382132608389&xp=44&px=6
220818900905,Lead Data Scientist,Bengaluru,9-10 yrs,"machine learning, predictive analytics, data science...",Allstate Solutions Private Limited,  Not disclosed ,"Experience in having managed and grown high-performing teams across geographies, operating effectively ...",38 days ago,premium,https://www.naukri.com/job-listings-Lead-Data-Scientist-Allstate-Solutions-Private-Limited-Bengaluru-9-to-10-years-220818900905?src=jobsearchDesk&sid=15382132608389&xp=45&px=6
220818900292,DATA Scientist,Bengaluru,4-7 yrs,"Deep Learning, Information Retrieval, NLP, Neo4J, Java, Data Science...",EdGE Networks,  Not disclosed ,"You have at least 4 years experience driving projects, tackling roadblocks and navigating solutions/proje ...",36 days ago,premium,https://www.naukri.com/job-listings-DATA-Scientist-EdGE-Networks-Bengaluru-4-to-7-years-220818900292?src=jobsearchDesk&sid=15382132608389&xp=46&px=6
210818900139,Senior Analyst-data Scientist-deloitte Insights,Hyderabad,3-6 yrs,"Text Mining, Machine Learning, Algorithms, Data Mining, Python, R...",Deloitte Consulting India Private Limited,  Not disclosed ,The candidate needs to collaborate with US data science colleagues and other stakeholders on daily basis ...,37 days ago,premium,https://www.naukri.com/job-listings-Senior-Analyst-data-Scientist-deloitte-Insights-Deloitte-Consulting-India-Private-Limited-Hyderabad-3-to-6-years-210818900139?src=jobsearchDesk&sid=15382132608389&xp=47&px=6
200818900398,Senior Engineer - Machine Learning/ Deep Learning,Mumbai,3-5 yrs,"Deep Learning, Machine Learning, Java, Python, Computer Vision, SCALA, Data...",HR Devi Talent Acquisition,  Not disclosed ,"- Experience in working in complex, multi-stakeholder environments;- Hands on experience and expert ...",39 days ago,premium,https://www.naukri.com/job-listings-Senior-Engineer-Machine-Learning-Deep-Learning-HR-Devi-Talent-Acquisition-Mumbai-3-to-5-years-200818900398?src=jobsearchDesk&sid=15382132608389&xp=48&px=6
200818008920,Data Scientist,Hyderabad,5-8 yrs,"Hadoop, Hive, Oozie, Cloudera, HBase, Pig, Spark, SQL, R, Cassandra...",Anram Solutions Private Limited,"    8,00,000 - 18,00,000 P.A.  ", Experience performing root cause analysis on internal and external data processes to answer specific ...,36 days ago,premium,https://www.naukri.com/job-listings-Data-Scientist-Anram-Solutions-Private-Limited-Hyderabad-5-to-8-years-200818008920?src=jobsearchDesk&sid=15382132608389&xp=49&px=6
200818004818,Lead Data Scientist -cyient Insights,Hyderabad,8-12 yrs,"Data Science, Machine Learning, Artificial Intelligence, Project Delivery...",Cyient Limited,  Not disclosed ,Should have minimum of 8 years hands-on experience in algorithms and implementation of analytics ...,38 days ago,premium,https://www.naukri.com/job-listings-Lead-Data-Scientist-cyient-Insights-Cyient-Limited-Hyderabad-8-to-12-years-200818004818?src=jobsearchDesk&sid=15382132608389&xp=50&px=6
170818901480,Senior Manager - Data Scientist - Banking Domain - IIT/ NIT/ BITS,"Delhi NCR, Gurgaon",8-12 yrs,"Hive, Data Science, Machine Learning, Python, R, SQL, Data Mining...",HuQuo,  Not disclosed ,"You should be able to - automate scoring using machine learning techniques-, - build recommendation ...",40 days ago,premium,https://www.naukri.com/job-listings-Senior-Manager-Data-Scientist-Banking-Domain-IIT-NIT-BITS-HuQuo-Delhi-NCR-Gurgaon-8-to-12-years-170818901480?src=jobsearchDesk&sid=15382132614599&xp=1&px=7
170818901337,Data Scientist - Process Excellence & Analytics,Noida,2-4 yrs,"deep learning, data science, predictive analytics, machine learning...",HuQuo,  Not disclosed ,- Works with the business interpreter (Head Six Sigma Projects) to fully understand the business problem ...,40 days ago,premium,https://www.naukri.com/job-listings-Data-Scientist-Process-Excellence-Analytics-HuQuo-Noida-2-to-4-years-170818901337?src=jobsearchDesk&sid=15382132614599&xp=2&px=7
170818006308,Senior Data Scientist - Leading Retail Client in Australia & NZ,Bengaluru(Nagarbhavi),8-12 yrs,"Data Science, Machine Learning, Artificial Intelligence, Python, R...",ANSR GLOBAL CORPORATION PRIVATE LIMITED,  Not disclosed ,A rewarding self-serve customer experience;You will bring an exceptional academic background in a ...,40 days ago,premium,https://www.naukri.com/job-listings-Senior-Data-Scientist-Leading-Retail-Client-in-Australia-NZ-ANSR-GLOBAL-CORPORATION-PRIVATE-LIMITED-Bengaluru-Nagarbhavi-8-to-12-years-170818006308?src=jobsearchDesk&sid=15382132614599&xp=3&px=7
170818001391,"Data Scientist | USA Based IT Company, Surat",Surat,1-4 yrs,"Hive, Pig, NoSQL, SQL, R, Machine Learning, Cassandra, Data Science...",CASEPOINT PRIVATE LIMITED,  Not disclosed ,"-	Experience with common data science toolkits, such as R, Weka, NumPy, MatLab, etc;-	Experience with ...",39 days ago,premium,https://www.naukri.com/job-listings-Data-Scientist-USA-Based-IT-Company-Surat-CASEPOINT-PRIVATE-LIMITED-Surat-1-to-4-years-170818001391?src=jobsearchDesk&sid=15382132614599&xp=4&px=7
160818900423,Analytics Engineer - Machine Learning/hadoop,Mumbai,3-5 yrs,"R, Machine Learning, SAS, Logistic Regression, Statistical Modeling...",Alloys Consulting Private Limited,  Not disclosed ,- 3-5+ years- hands-on experience in insurance or banking domain with respect to using analytics ...,43 days ago,premium,https://www.naukri.com/job-listings-Analytics-Engineer-Machine-Learning-hadoop-Alloys-Consulting-Private-Limited-Mumbai-3-to-5-years-160818900423?src=jobsearchDesk&sid=15382132614599&xp=5&px=7
160818900326,Lead Big Data Engineer - Java/aws/etl,Bengaluru,6-10 yrs,"Information Retrieval, Java, Algorithms, Data Science, Spark, SQL...",Squareroot Consulting Pvt Ltd,  Not disclosed ,- You have built large-scale data pipelines which process millions of events per day and has experience ...,43 days ago,premium,https://www.naukri.com/job-listings-Lead-Big-Data-Engineer-Java-aws-etl-Squareroot-Consulting-Pvt-Ltd-Bengaluru-6-to-10-years-160818900326?src=jobsearchDesk&sid=15382132614599&xp=6&px=7
140818900351,Project Manager,Agra,15-16 yrs,"data science, project management, project engineering, electronic security,...",Larsen & Toubro Limited,  Not disclosed ,Experience on creating documents as part of project engineering deliverables;Hands on experience on C4 ...,46 days ago,premium,https://www.naukri.com/job-listings-Project-Manager-Larsen-Toubro-Limited-Agra-15-to-16-years-140818900351?src=jobsearchDesk&sid=15382132614599&xp=7&px=7
